"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 13:00","2012","05","01","13:00","10.6","","7.5","","81","","","","","","0","","16.1","","101.12","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 14:00","2012","05","01","14:00","11.0","","7.8","","81","","","","","","0","","16.1","","101.15","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 15:00","2012","05","01","15:00","10.4","","7.9","","84","","","","2","","9","","9.7","","101.16","","","","","","Drizzle"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 16:00","2012","05","01","16:00","9.9","","7.9","","87","","","","2","","9","","4.8","","101.17","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 17:00","2012","05","01","17:00","10.0","","8.4","","90","","","","35","","7","","4.0","","101.21","","","","","","Rain,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 18:00","2012","05","01","18:00","9.7","","8.2","","90","","","","34","","7","","2.4","","101.30","","","","","","Rain,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 19:00","2012","05","01","19:00","9.6","","8.2","","91","","","","34","","9","","2.0","","101.35","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 20:00","2012","05","01","20:00","9.3","","8.0","","92","","","","34","","6","","4.0","","101.39","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 21:00","2012","05","01","21:00","9.2","","7.9","","92","","","","36","","9","","2.4","","101.38","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 22:00","2012","05","01","22:00","9.1","","7.9","","92","","","","35","","6","","2.0","","101.38","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-01 23:00","2012","05","01","23:00","9.1","","7.9","","92","","","","34","","6","","2.4","","101.41","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 00:00","2012","05","02","00:00","9.0","","7.9","","93","","","","34","","6","","1.6","","101.43","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 01:00","2012","05","02","01:00","8.6","","7.8","","95","","","","33","","6","","0.6","","101.44","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 02:00","2012","05","02","02:00","8.8","","7.7","","93","","","","30","","4","","0.4","","101.44","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 03:00","2012","05","02","03:00","8.8","","7.7","","93","","","","32","","4","","0.4","","101.49","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 04:00","2012","05","02","04:00","8.6","","7.5","","93","","","","36","","9","","1.2","","101.52","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 05:00","2012","05","02","05:00","8.4","","7.3","","93","","","","2","","13","","1.0","","101.57","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 06:00","2012","05","02","06:00","8.6","","7.5","","93","","","","4","","11","","1.6","","101.58","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 07:00","2012","05","02","07:00","8.4","","7.3","","93","","","","3","","17","","1.0","","101.70","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 08:00","2012","05","02","08:00","8.4","","7.2","","92","","","","4","","15","","2.4","","101.71","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 09:00","2012","05","02","09:00","8.9","","7.4","","90","","","","5","","13","","6.4","","101.68","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 10:00","2012","05","02","10:00","9.5","","7.8","","89","","","","6","","13","","6.4","","101.73","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 11:00","2012","05","02","11:00","10.3","","8.0","","86","","","","4","","13","","12.9","","101.72","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 12:00","2012","05","02","12:00","11.2","","8.0","","81","","","","5","","13","","12.9","","101.64","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 13:00","2012","05","02","13:00","11.8","","8.3","","79","","","","5","","17","","12.9","","101.57","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 14:00","2012","05","02","14:00","13.0","","8.5","","74","","","","7","","11","","16.1","","101.51","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 15:00","2012","05","02","15:00","14.0","","9.1","","72","","","","4","","19","","16.1","","101.42","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 16:00","2012","05","02","16:00","14.9","","9.0","","68","","","","5","","19","","19.3","","101.37","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 17:00","2012","05","02","17:00","15.4","","8.9","","65","","","","6","","17","","24.1","","101.31","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 18:00","2012","05","02","18:00","15.4","","9.0","","66","","","","5","","15","","24.1","","101.28","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 19:00","2012","05","02","19:00","15.2","","9.0","","66","","","","8","","15","","24.1","","101.29","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 20:00","2012","05","02","20:00","14.2","","9.0","","71","","","","7","","11","","25.0","","101.34","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 21:00","2012","05","02","21:00","14.2","","8.0","","66","","","","12","","17","","25.0","","101.27","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 22:00","2012","05","02","22:00","13.5","","7.7","","68","","","","13","","19","","25.0","","101.22","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-02 23:00","2012","05","02","23:00","11.9","","8.7","","81","","","","12","","19","","25.0","","101.18","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 00:00","2012","05","03","00:00","11.6","","8.9","","83","","","","14","","17","","25.0","","101.16","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 01:00","2012","05","03","01:00","11.4","","8.9","","85","","","","12","","15","","25.0","","101.17","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 02:00","2012","05","03","02:00","11.4","","8.7","","83","","","","12","","17","","25.0","","101.18","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 03:00","2012","05","03","03:00","11.2","","8.5","","83","","","","12","","15","","25.0","","101.21","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 04:00","2012","05","03","04:00","11.1","","8.4","","83","","","","13","","17","","25.0","","101.24","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 05:00","2012","05","03","05:00","11.0","","8.4","","84","","","","12","","13","","24.1","","101.29","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 06:00","2012","05","03","06:00","11.4","","8.5","","82","","","","12","","13","","24.1","","101.31","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 07:00","2012","05","03","07:00","11.7","","8.6","","81","","","","11","","15","","24.1","","101.36","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 08:00","2012","05","03","08:00","12.4","","8.8","","79","","","","11","","15","","24.1","","101.42","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 09:00","2012","05","03","09:00","13.6","","9.6","","77","","","","10","","17","","24.1","","101.42","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 10:00","2012","05","03","10:00","14.2","","9.9","","75","","","","9","","13","","24.1","","101.44","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 11:00","2012","05","03","11:00","15.4","","10.3","","72","","","","9","","11","","24.1","","101.41","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 12:00","2012","05","03","12:00","15.7","","10.3","","70","","","","9","","15","","24.1","","101.40","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 13:00","2012","05","03","13:00","15.9","","10.7","","71","","","","12","","13","","24.1","","101.38","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 14:00","2012","05","03","14:00","16.2","","10.8","","70","","","","13","","11","","24.1","","101.37","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 15:00","2012","05","03","15:00","16.2","","11.0","","71","","","","13","","7","","24.1","","101.27","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 16:00","2012","05","03","16:00","16.5","","11.4","","72","","","","12","","13","","24.1","","101.17","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 17:00","2012","05","03","17:00","16.4","","11.4","","72","","","","15","","6","","24.1","","101.22","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 18:00","2012","05","03","18:00","15.8","","11.9","","78","","","","16","","7","","24.1","","101.21","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 19:00","2012","05","03","19:00","15.7","","11.4","","76","","","","10","","6","","24.1","","101.18","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 20:00","2012","05","03","20:00","15.1","","11.1","","77","","","","10","","11","","25.0","","101.13","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 21:00","2012","05","03","21:00","14.2","","10.8","","80","","","","11","","13","","25.0","","101.04","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 22:00","2012","05","03","22:00","13.8","","10.2","","79","","","","12","","11","","25.0","","101.01","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-03 23:00","2012","05","03","23:00","13.8","","10.4","","80","","","","10","","11","","25.0","","100.99","","","","","","Rain"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 00:00","2012","05","04","00:00","13.5","","10.7","","83","","","","13","","13","","25.0","","100.85","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 01:00","2012","05","04","01:00","13.3","","10.8","","85","","","","12","","17","","25.0","","100.70","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 02:00","2012","05","04","02:00","13.1","","11.0","","87","","","","14","","13","","9.7","","100.75","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 03:00","2012","05","04","03:00","13.2","","11.2","","88","","","","7","","11","","8.0","","100.66","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 04:00","2012","05","04","04:00","13.1","","11.2","","88","","","","10","","6","","8.0","","100.70","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 05:00","2012","05","04","05:00","13.2","","11.2","","88","","","","5","","6","","8.0","","100.67","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 06:00","2012","05","04","06:00","13.3","","11.3","","88","","","","8","","11","","3.6","","100.69","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 07:00","2012","05","04","07:00","13.6","","11.7","","88","","","","9","","7","","4.8","","100.70","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 08:00","2012","05","04","08:00","13.7","","12.1","","90","","","","3","","6","","3.6","","100.72","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 09:00","2012","05","04","09:00","13.5","","11.9","","90","","","","1","","11","","4.0","","100.71","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 10:00","2012","05","04","10:00","13.8","","12.0","","89","","","","1","","11","","9.7","","100.71","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 11:00","2012","05","04","11:00","14.6","","12.3","","86","","","","2","","7","","16.1","","100.72","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 12:00","2012","05","04","12:00","15.3","","12.2","","82","","","","","","0","","24.1","","100.70","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 13:00","2012","05","04","13:00","16.0","","12.6","","80","","","","31","","9","","24.1","","100.71","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 14:00","2012","05","04","14:00","16.0","","12.5","","80","","","","21","","9","","24.1","","100.73","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 15:00","2012","05","04","15:00","16.9","","13.0","","78","","","","27","","9","","24.1","","100.72","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 16:00","2012","05","04","16:00","16.6","","12.9","","79","","","","29","","7","","24.1","","100.77","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 17:00","2012","05","04","17:00","17.1","","12.9","","76","","","","29","","7","","24.1","","100.79","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 18:00","2012","05","04","18:00","17.4","","13.0","","75","","","","27","","4","","24.1","","100.79","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 19:00","2012","05","04","19:00","15.9","","13.0","","83","","","","25","","9","","9.7","","100.82","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 20:00","2012","05","04","20:00","15.4","","13.5","","88","","","","28","","9","","25.0","","100.89","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 21:00","2012","05","04","21:00","14.0","","9.8","","76","","","","36","","32","","25.0","","100.99","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 22:00","2012","05","04","22:00","11.0","","5.4","","68","","","","36","","30","","25.0","","101.08","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-04 23:00","2012","05","04","23:00","10.2","","4.6","","68","","","","36","","17","","25.0","","101.17","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 00:00","2012","05","05","00:00","8.4","","4.1","","74","","","","34","","4","","25.0","","101.25","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 01:00","2012","05","05","01:00","7.9","","3.4","","73","","","","36","","11","","25.0","","101.32","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 02:00","2012","05","05","02:00","7.7","","2.9","","72","","","","3","","11","","25.0","","101.36","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 03:00","2012","05","05","03:00","6.5","","1.6","","71","","","","3","","15","","25.0","","101.42","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 04:00","2012","05","05","04:00","5.7","","0.2","","68","","","","1","","11","","25.0","","101.44","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 05:00","2012","05","05","05:00","5.2","","-0.6","","66","","","","3","","17","","24.1","","101.49","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 06:00","2012","05","05","06:00","5.9","","-0.7","","63","","","","3","","15","","48.3","","101.55","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 07:00","2012","05","05","07:00","6.5","","-0.7","","60","","","","3","","19","","48.3","","101.62","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 08:00","2012","05","05","08:00","7.6","","0.3","","60","","","","1","","17","","48.3","","101.66","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 09:00","2012","05","05","09:00","8.3","","0.7","","59","","","","4","","9","","48.3","","101.74","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 10:00","2012","05","05","10:00","9.4","","1.2","","57","","","","6","","11","","48.3","","101.78","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 11:00","2012","05","05","11:00","10.8","","0.8","","50","","","","5","","13","","48.3","","101.73","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 12:00","2012","05","05","12:00","11.8","","0.4","","45","","","","35","","11","","48.3","","101.69","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 13:00","2012","05","05","13:00","12.8","","-0.7","","39","","","","3","","13","","48.3","","101.63","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 14:00","2012","05","05","14:00","14.4","","-1.0","","35","","","","6","","7","","48.3","","101.59","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 15:00","2012","05","05","15:00","15.4","","-1.0","","32","","","","4","","6","","48.3","","101.55","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 16:00","2012","05","05","16:00","16.0","","-2.4","","28","","","","7","","17","","48.3","","101.51","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 17:00","2012","05","05","17:00","15.9","","-1.8","","30","","","","4","","9","","48.3","","101.53","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 18:00","2012","05","05","18:00","15.7","","-2.8","","28","","","","5","","11","","48.3","","101.52","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 19:00","2012","05","05","19:00","14.7","","-3.0","","29","","","","","","0","","48.3","","101.54","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 20:00","2012","05","05","20:00","12.8","","-2.0","","36","","","","6","","4","","25.0","","101.62","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 21:00","2012","05","05","21:00","12.6","","-2.7","","34","","","","8","","6","","25.0","","101.65","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 22:00","2012","05","05","22:00","13.1","","-4.2","","30","","","","8","","9","","25.0","","101.65","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-05 23:00","2012","05","05","23:00","12.7","","-5.0","","29","","","","8","","13","","25.0","","101.64","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-06 00:00","2012","05","06","00:00","12.1","","-4.7","","31","","","","4","","9","","25.0","","101.67","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-05-06 01:00","2012","05","06","01:00","10.9","","-4.1","","35","","","","5","","15","","25.0","","101.61","","","","","","Mainly Clear"
