"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 10:00","2012","10","01","10:00","14.9","","12.0","","83","","","","29","","20","","24.1","","99.88","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 11:00","2012","10","01","11:00","14.8","","11.9","","83","","","","27","","26","","24.1","","99.96","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 12:00","2012","10","01","12:00","14.8","","11.3","","80","","","","28","","17","","24.1","","100.06","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 13:00","2012","10","01","13:00","14.9","","11.5","","80","","","","27","","19","","24.1","","100.14","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 14:00","2012","10","01","14:00","15.3","","11.4","","78","","","","25","","24","","24.1","","100.20","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 15:00","2012","10","01","15:00","15.2","","11.5","","79","","","","26","","26","","24.1","","100.27","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 16:00","2012","10","01","16:00","15.0","","11.5","","80","","","","27","","19","","24.1","","100.35","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 17:00","2012","10","01","17:00","14.9","","11.4","","80","","","","28","","17","","48.3","","100.45","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 18:00","2012","10","01","18:00","14.6","","11.6","","82","","","","27","","6","","25.0","","100.51","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 19:00","2012","10","01","19:00","14.6","","11.7","","83","","","","25","","9","","25.0","","100.57","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 20:00","2012","10","01","20:00","13.8","","11.7","","87","","","","23","","9","","25.0","","100.61","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 21:00","2012","10","01","21:00","13.8","","12.0","","89","","","","24","","6","","25.0","","100.65","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 22:00","2012","10","01","22:00","13.1","","12.7","","97","","","","17","","6","","25.0","","100.66","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-01 23:00","2012","10","01","23:00","14.2","","12.9","","92","","","","22","","22","","25.0","","100.75","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 00:00","2012","10","02","00:00","13.5","","12.7","","95","","","","22","","9","","25.0","","100.74","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 01:00","2012","10","02","01:00","12.8","","12.6","","99","","","","25","","9","","25.0","","100.76","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 02:00","2012","10","02","02:00","12.4","","12.3","","99","","","","23","","7","","19.3","","100.77","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 03:00","2012","10","02","03:00","12.1","","11.8","","98","","","","24","","7","","19.3","","100.82","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 04:00","2012","10","02","04:00","12.0","","11.9","","99","","","","23","","6","","19.3","","100.85","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 05:00","2012","10","02","05:00","11.1","","11.0","","99","","","","21","","6","","16.1","","100.92","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 06:00","2012","10","02","06:00","11.2","","11.2","","100","","","","","","0","","48.3","","100.96","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 07:00","2012","10","02","07:00","11.9","","11.8","","99","","","","22","","4","","24.1","","101.04","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 08:00","2012","10","02","08:00","13.0","","12.4","","96","","","","23","","9","","24.1","","101.08","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 09:00","2012","10","02","09:00","14.3","","13.1","","92","","","","23","","6","","24.1","","101.08","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 10:00","2012","10","02","10:00","15.2","","13.3","","88","","","","20","","9","","24.1","","101.09","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 11:00","2012","10","02","11:00","16.6","","13.9","","84","","","","18","","7","","24.1","","101.08","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 12:00","2012","10","02","12:00","18.2","","13.6","","75","","","","22","","13","","24.1","","101.10","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 13:00","2012","10","02","13:00","18.2","","12.9","","71","","","","23","","9","","24.1","","101.03","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 14:00","2012","10","02","14:00","18.7","","12.4","","67","","","","21","","11","","24.1","","101.03","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 15:00","2012","10","02","15:00","18.8","","11.5","","63","","","","23","","9","","24.1","","101.08","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 16:00","2012","10","02","16:00","18.7","","12.6","","68","","","","20","","6","","24.1","","101.06","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 17:00","2012","10","02","17:00","17.9","","13.9","","77","","","","16","","9","","24.1","","101.10","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 18:00","2012","10","02","18:00","16.6","","13.3","","81","","","","15","","9","","24.1","","101.16","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 19:00","2012","10","02","19:00","15.0","","13.3","","90","","","","17","","11","","25.0","","101.18","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 20:00","2012","10","02","20:00","14.6","","13.0","","90","","","","18","","9","","25.0","","101.22","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 21:00","2012","10","02","21:00","14.0","","12.8","","92","","","","15","","6","","25.0","","101.27","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 22:00","2012","10","02","22:00","14.2","","12.9","","92","","","","12","","4","","25.0","","101.28","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-02 23:00","2012","10","02","23:00","11.4","","10.9","","97","","","","1","","4","","25.0","","101.31","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 00:00","2012","10","03","00:00","11.9","","11.7","","99","","","","8","","4","","25.0","","101.30","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 01:00","2012","10","03","01:00","11.3","","11.0","","98","","","","5","","4","","25.0","","101.33","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 02:00","2012","10","03","02:00","11.3","","11.2","","99","","","","2","","7","","25.0","","101.32","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 03:00","2012","10","03","03:00","11.6","","11.4","","99","","","","2","","7","","25.0","","101.33","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 04:00","2012","10","03","04:00","11.5","","11.2","","98","","","","3","","7","","25.0","","101.37","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 05:00","2012","10","03","05:00","11.0","","11.0","","100","","","","3","","11","","3.2","","101.38","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 06:00","2012","10","03","06:00","11.5","","11.5","","100","","","","2","","11","","0.6","","101.42","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 07:00","2012","10","03","07:00","11.7","","11.7","","100","","","","3","","13","","0.6","","101.49","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 08:00","2012","10","03","08:00","11.4","","11.4","","100","","","","2","","15","","1.6","","101.54","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 09:00","2012","10","03","09:00","12.7","","12.6","","99","","","","3","","19","","4.8","","101.53","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 10:00","2012","10","03","10:00","14.8","","13.5","","92","","","","2","","19","","9.7","","101.50","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 11:00","2012","10","03","11:00","15.8","","13.7","","87","","","","2","","19","","12.9","","101.48","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 12:00","2012","10","03","12:00","16.9","","13.2","","79","","","","3","","19","","24.1","","101.42","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 13:00","2012","10","03","13:00","17.5","","13.5","","77","","","","4","","13","","19.3","","101.40","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 14:00","2012","10","03","14:00","18.7","","13.6","","72","","","","2","","13","","19.3","","101.40","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 15:00","2012","10","03","15:00","19.3","","13.9","","71","","","","4","","13","","24.1","","101.40","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 16:00","2012","10","03","16:00","19.2","","14.2","","73","","","","4","","11","","24.1","","101.42","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 17:00","2012","10","03","17:00","19.2","","13.9","","71","","","","5","","11","","24.1","","101.45","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 18:00","2012","10","03","18:00","18.9","","13.9","","73","","","","5","","11","","25.0","","101.47","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 19:00","2012","10","03","19:00","19.0","","13.9","","72","","","","4","","7","","25.0","","101.51","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 20:00","2012","10","03","20:00","18.6","","14.3","","76","","","","5","","9","","25.0","","101.51","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 21:00","2012","10","03","21:00","18.6","","14.4","","77","","","","5","","11","","25.0","","101.53","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 22:00","2012","10","03","22:00","18.3","","14.7","","80","","","","5","","7","","25.0","","101.56","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-03 23:00","2012","10","03","23:00","18.0","","14.9","","82","","","","4","","7","","25.0","","101.57","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 00:00","2012","10","04","00:00","17.0","","15.1","","89","","","","2","","11","","16.1","","101.55","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 01:00","2012","10","04","01:00","16.1","","14.7","","91","","","","2","","11","","16.1","","101.55","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 02:00","2012","10","04","02:00","14.7","","14.1","","96","","","","36","","11","","6.4","","101.56","","","","","","Drizzle"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 03:00","2012","10","04","03:00","12.6","","11.8","","95","","","","1","","13","","9.7","","101.55","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 04:00","2012","10","04","04:00","11.7","","11.5","","99","","","","1","","15","","19.3","","101.55","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 05:00","2012","10","04","05:00","11.5","","11.0","","97","","","","2","","9","","16.1","","101.59","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 06:00","2012","10","04","06:00","11.3","","10.8","","97","","","","1","","9","","6.4","","101.58","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 07:00","2012","10","04","07:00","11.4","","11.1","","98","","","","3","","13","","4.0","","101.58","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 08:00","2012","10","04","08:00","12.0","","11.8","","99","","","","36","","7","","4.0","","101.57","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 09:00","2012","10","04","09:00","12.1","","12.0","","99","","","","4","","11","","2.8","","101.54","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 10:00","2012","10","04","10:00","12.6","","12.5","","99","","","","3","","9","","4.8","","101.47","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 11:00","2012","10","04","11:00","13.3","","12.8","","97","","","","36","","6","","6.4","","101.47","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 12:00","2012","10","04","12:00","13.6","","13.0","","96","","","","","","0","","6.4","","101.42","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 13:00","2012","10","04","13:00","14.4","","13.2","","92","","","","","","0","","6.4","","101.38","","","","","","Drizzle,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 14:00","2012","10","04","14:00","15.6","","14.3","","92","","","","5","","4","","8.0","","101.30","","","","","","Rain,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 15:00","2012","10","04","15:00","15.9","","14.7","","93","","","","15","","4","","9.7","","101.24","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 16:00","2012","10","04","16:00","16.0","","15.5","","97","","","","19","","4","","9.7","","101.18","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 17:00","2012","10","04","17:00","15.8","","15.3","","97","","","","14","","4","","9.7","","101.13","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 18:00","2012","10","04","18:00","14.6","","14.5","","99","","","","","","0","","9.7","","101.12","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 19:00","2012","10","04","19:00","14.8","","14.6","","99","","","","10","","6","","9.7","","101.10","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 20:00","2012","10","04","20:00","14.1","","14.1","","100","","","","12","","4","","9.7","","101.10","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 21:00","2012","10","04","21:00","14.4","","13.7","","96","","","","15","","6","","9.7","","101.07","","","","","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 22:00","2012","10","04","22:00","15.3","","13.8","","91","","","","18","","13","","12.9","","101.01","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-04 23:00","2012","10","04","23:00","16.6","","13.7","","83","","","","22","","13","","9.7","","100.97","","","","","","Rain,Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 00:00","2012","10","05","00:00","15.8","","12.7","","82","","","","25","","11","","12.9","","100.94","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 01:00","2012","10","05","01:00","15.3","","12.6","","84","","","","24","","15","","12.9","","100.94","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 02:00","2012","10","05","02:00","15.7","","12.7","","82","","","","24","","17","","16.1","","100.92","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 03:00","2012","10","05","03:00","14.7","","12.6","","87","","","","25","","17","","19.3","","100.94","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 04:00","2012","10","05","04:00","14.4","","12.6","","89","","","","25","","13","","19.3","","100.96","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 05:00","2012","10","05","05:00","13.8","","12.6","","92","","","","25","","17","","19.3","","100.96","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 06:00","2012","10","05","06:00","13.7","","12.9","","95","","","","24","","4","","16.1","","100.93","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 07:00","2012","10","05","07:00","15.3","","14.0","","92","","","","22","","6","","24.1","","100.92","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 08:00","2012","10","05","08:00","16.8","","14.3","","85","","","","20","","9","","24.1","","100.92","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 09:00","2012","10","05","09:00","17.3","","13.6","","79","","","","18","","13","","24.1","","100.84","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 10:00","2012","10","05","10:00","18.9","","14.4","","75","","","","21","","11","","24.1","","100.87","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 11:00","2012","10","05","11:00","17.5","","14.3","","81","","","","23","","22","","24.1","","100.85","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 12:00","2012","10","05","12:00","18.5","","15.3","","82","","","","21","","19","","24.1","","100.74","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 13:00","2012","10","05","13:00","19.2","","14.9","","76","","","","24","","20","","24.1","","100.69","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 14:00","2012","10","05","14:00","20.2","","15.6","","75","","","","22","","19","","24.1","","100.60","","25","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 15:00","2012","10","05","15:00","20.7","","15.4","","72","","","","23","","26","","24.1","","100.57","","25","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 16:00","2012","10","05","16:00","20.3","","15.4","","73","","","","23","","28","","24.1","","100.55","","25","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 17:00","2012","10","05","17:00","19.7","","14.8","","73","","","","23","","26","","24.1","","100.55","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 18:00","2012","10","05","18:00","19.0","","14.8","","77","","","","22","","24","","25.0","","100.53","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 19:00","2012","10","05","19:00","18.7","","14.2","","75","","","","23","","32","","25.0","","100.53","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 20:00","2012","10","05","20:00","18.1","","14.0","","77","","","","23","","24","","25.0","","100.55","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 21:00","2012","10","05","21:00","17.8","","13.8","","77","","","","22","","22","","25.0","","100.56","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 22:00","2012","10","05","22:00","17.4","","12.1","","71","","","","23","","19","","25.0","","100.54","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-05 23:00","2012","10","05","23:00","17.0","","10.9","","67","","","","24","","17","","25.0","","100.53","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-06 00:00","2012","10","06","00:00","16.8","","11.2","","70","","","","24","","13","","25.0","","100.51","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-10-06 01:00","2012","10","06","01:00","16.1","","10.9","","71","","","","25","","17","","25.0","","100.50","","","","","","Cloudy"
