"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 13:00","2012","02","01","13:00","-5.0","","-7.7","","81","","","","3","","11","","2.0","","100.28","","","","-10","","Freezing Drizzle,Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 14:00","2012","02","01","14:00","-4.9","","-7.4","","83","","","","36","","9","","2.0","","100.34","","","","-9","","Freezing Rain,Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 15:00","2012","02","01","15:00","-4.9","","-7.5","","82","","","","3","","6","","2.8","","100.41","","","","-8","","Freezing Rain,Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 16:00","2012","02","01","16:00","-4.5","","-7.2","","81","","","","","","0","","4.8","","100.47","","","","","","Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 17:00","2012","02","01","17:00","-4.3","","-7.1","","81","","","","","","0","","6.4","","100.61","","","","","","Snow,Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 18:00","2012","02","01","18:00","-4.0","","-6.9","","80","","","","","","0","","4.0","","100.68","","","","","","Snow,Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 19:00","2012","02","01","19:00","-3.9","","-6.7","","81","","","","36","","6","","4.0","","100.78","","","","-7","","Snow,Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 20:00","2012","02","01","20:00","-3.6","","-6.4","","81","","","","36","","4","","4.8","","100.85","","","","-5","","Snow,Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 21:00","2012","02","01","21:00","-4.3","","-7.2","","80","","","","2","","15","","4.0","","100.99","","","","-10","","Snow,Haze"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 22:00","2012","02","01","22:00","-5.0","","-8.2","","78","","","","1","","15","","12.9","","101.12","","","","-11","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-01 23:00","2012","02","01","23:00","-4.9","","-8.1","","78","","","","","","0","","12.9","","101.22","","","","","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 00:00","2012","02","02","00:00","-5.0","","-8.2","","78","","","","3","","7","","12.9","","101.32","","","","-8","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 01:00","2012","02","02","01:00","-5.5","","-9.2","","75","","","","2","","9","","25.0","","101.36","","","","-10","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 02:00","2012","02","02","02:00","-6.3","","-9.6","","77","","","","36","","4","","16.1","","101.45","","","","-8","","Snow Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 03:00","2012","02","02","03:00","-5.6","","-9.1","","76","","","","1","","6","","25.0","","101.52","","","","-8","","Snow Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 04:00","2012","02","02","04:00","-5.5","","-8.8","","78","","","","33","","4","","16.1","","101.59","","","","-7","","Snow Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 05:00","2012","02","02","05:00","-5.2","","-9.5","","72","","","","6","","9","","16.1","","101.62","","","","-9","","Snow Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 06:00","2012","02","02","06:00","-6.0","","-11.8","","63","","","","4","","13","","25.0","","101.63","","","","-11","","Snow Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 07:00","2012","02","02","07:00","-6.9","","-12.8","","63","","","","4","","22","","24.1","","101.67","","","","-14","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 08:00","2012","02","02","08:00","-7.6","","-13.2","","64","","","","4","","19","","12.9","","101.74","","","","-15","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 09:00","2012","02","02","09:00","-7.7","","-13.6","","63","","","","3","","19","","19.3","","101.82","","","","-15","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 10:00","2012","02","02","10:00","-8.2","","-13.7","","65","","","","2","","17","","24.1","","101.87","","","","-15","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 11:00","2012","02","02","11:00","-8.3","","-14.2","","62","","","","4","","19","","24.1","","101.89","","","","-16","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 12:00","2012","02","02","12:00","-8.1","","-13.3","","66","","","","4","","13","","24.1","","101.86","","","","-14","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 13:00","2012","02","02","13:00","-7.4","","-12.7","","66","","","","1","","9","","24.1","","101.86","","","","-12","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 14:00","2012","02","02","14:00","-6.7","","-12.0","","66","","","","5","","9","","24.1","","101.85","","","","-11","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 15:00","2012","02","02","15:00","-6.7","","-12.1","","65","","","","5","","9","","24.1","","101.90","","","","-11","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 16:00","2012","02","02","16:00","-6.6","","-11.7","","67","","","","4","","11","","24.1","","101.94","","","","-12","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 17:00","2012","02","02","17:00","-7.1","","-12.0","","68","","","","4","","13","","24.1","","101.99","","","","-13","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 18:00","2012","02","02","18:00","-7.7","","-12.5","","68","","","","3","","7","","25.0","","102.08","","","","-11","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 19:00","2012","02","02","19:00","-7.0","","-12.2","","66","","","","3","","6","","25.0","","102.13","","","","-10","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 20:00","2012","02","02","20:00","-8.9","","-12.8","","73","","","","30","","4","","25.0","","102.22","","","","-11","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 21:00","2012","02","02","21:00","-7.2","","-11.0","","74","","","","27","","4","","25.0","","102.26","","","","-9","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 22:00","2012","02","02","22:00","-8.0","","-11.5","","76","","","","26","","7","","25.0","","102.29","","","","-12","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-02 23:00","2012","02","02","23:00","-7.2","","-11.1","","74","","","","24","","7","","25.0","","102.31","","","","-11","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 00:00","2012","02","03","00:00","-9.7","","-12.5","","80","","","","30","","4","","25.0","","102.33","","","","-12","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 01:00","2012","02","03","01:00","-11.0","","-13.5","","82","","","","","","0","","25.0","","102.35","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 02:00","2012","02","03","02:00","-10.2","","-12.7","","82","","","","","","0","","25.0","","102.39","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 03:00","2012","02","03","03:00","-11.6","","-14.0","","82","","","","","","0","","25.0","","102.40","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 04:00","2012","02","03","04:00","-12.6","","-15.1","","82","","","","22","","7","","16.1","","102.42","","","","-17","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 05:00","2012","02","03","05:00","-11.2","","-13.2","","85","","","","22","","9","","9.7","","102.47","","","","-16","","Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 06:00","2012","02","03","06:00","-11.8","","-14.1","","83","","","","23","","7","","16.1","","102.51","","","","-16","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 07:00","2012","02","03","07:00","-11.3","","-13.7","","82","","","","24","","9","","16.1","","102.59","","","","-16","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 08:00","2012","02","03","08:00","-10.6","","-13.3","","80","","","","24","","9","","19.3","","102.62","","","","-16","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 09:00","2012","02","03","09:00","-8.8","","-11.9","","78","","","","25","","6","","24.1","","102.62","","","","-12","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 10:00","2012","02","03","10:00","-6.8","","-10.2","","77","","","","23","","7","","19.3","","102.61","","","","-10","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 11:00","2012","02","03","11:00","-6.3","","-10.0","","75","","","","23","","11","","6.4","","102.57","","","","-11","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 12:00","2012","02","03","12:00","-6.2","","-9.5","","77","","","","23","","11","","16.1","","102.46","","","","-11","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 13:00","2012","02","03","13:00","-4.8","","-8.3","","76","","","","23","","6","","16.1","","102.34","","","","-8","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 14:00","2012","02","03","14:00","-3.8","","-7.4","","76","","","","29","","7","","16.1","","102.27","","","","-7","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 15:00","2012","02","03","15:00","-2.9","","-7.8","","69","","","","24","","19","","19.3","","102.25","","","","-9","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 16:00","2012","02","03","16:00","-3.3","","-7.3","","74","","","","26","","13","","16.1","","102.21","","","","-8","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 17:00","2012","02","03","17:00","-3.4","","-7.0","","76","","","","25","","11","","19.3","","102.19","","","","-8","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 18:00","2012","02","03","18:00","-3.7","","-7.1","","77","","","","28","","7","","19.3","","102.17","","","","-7","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 19:00","2012","02","03","19:00","-3.8","","-7.2","","77","","","","28","","9","","25.0","","102.17","","","","-8","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 20:00","2012","02","03","20:00","-4.2","","-7.7","","77","","","","29","","11","","25.0","","102.16","","","","-9","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 21:00","2012","02","03","21:00","-4.7","","-8.0","","78","","","","31","","7","","25.0","","102.17","","","","-8","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 22:00","2012","02","03","22:00","-5.3","","-8.6","","78","","","","","","0","","25.0","","102.10","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-03 23:00","2012","02","03","23:00","-3.7","","-6.7","","80","","","","23","","6","","25.0","","102.03","","","","-6","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 00:00","2012","02","04","00:00","-4.5","","-6.8","","84","","","","29","","9","","2.0","","102.02","","","","-8","","Snow"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 01:00","2012","02","04","01:00","-4.5","","-6.7","","85","","","","30","","11","","25.0","","101.98","","","","-9","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 02:00","2012","02","04","02:00","-4.0","","-7.4","","77","","","","32","","20","","25.0","","102.07","","","","-10","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 03:00","2012","02","04","03:00","-4.9","","-10.5","","65","","","","30","","15","","25.0","","102.11","","","","-10","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 04:00","2012","02","04","04:00","-7.1","","-12.7","","64","","","","29","","13","","25.0","","102.16","","","","-13","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 05:00","2012","02","04","05:00","-8.1","","-13.3","","66","","","","30","","15","","25.0","","102.21","","","","-14","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 06:00","2012","02","04","06:00","-9.4","","-13.9","","70","","","","30","","9","","25.0","","102.27","","","","-14","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 07:00","2012","02","04","07:00","-11.0","","-14.7","","74","","","","32","","7","","48.3","","102.25","","","","-15","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 08:00","2012","02","04","08:00","-11.6","","-15.6","","72","","","","29","","9","","48.3","","102.31","","","","-17","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 09:00","2012","02","04","09:00","-9.6","","-14.1","","70","","","","29","","13","","48.3","","102.37","","","","-16","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 10:00","2012","02","04","10:00","-8.4","","-13.7","","66","","","","32","","6","","48.3","","102.32","","","","-12","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 11:00","2012","02","04","11:00","-7.6","","-13.6","","62","","","","","","0","","48.3","","102.29","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 12:00","2012","02","04","12:00","-6.6","","-13.2","","59","","","","26","","4","","48.3","","102.21","","","","-9","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 13:00","2012","02","04","13:00","-6.3","","-12.7","","60","","","","22","","13","","48.3","","102.11","","","","-12","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 14:00","2012","02","04","14:00","-6.0","","-12.7","","59","","","","24","","6","","48.3","","102.05","","","","-9","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 15:00","2012","02","04","15:00","-5.4","","-12.6","","57","","","","26","","11","","48.3","","102.01","","","","-10","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 16:00","2012","02","04","16:00","-5.7","","-12.8","","57","","","","27","","9","","48.3","","101.99","","","","-10","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 17:00","2012","02","04","17:00","-6.2","","-13.5","","56","","","","22","","11","","48.3","","101.97","","","","-11","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 18:00","2012","02","04","18:00","-6.6","","-13.7","","57","","","","22","","9","","25.0","","101.96","","","","-11","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 19:00","2012","02","04","19:00","-7.7","","-14.0","","61","","","","23","","7","","25.0","","101.97","","","","-11","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 20:00","2012","02","04","20:00","-8.8","","-14.4","","64","","","","28","","6","","25.0","","101.97","","","","-12","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 21:00","2012","02","04","21:00","-9.9","","-14.5","","69","","","","25","","6","","25.0","","101.97","","","","-13","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 22:00","2012","02","04","22:00","-10.3","","-14.9","","69","","","","","","0","","25.0","","101.93","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-04 23:00","2012","02","04","23:00","-10.1","","-14.3","","71","","","","","","0","","25.0","","101.89","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 00:00","2012","02","05","00:00","-11.9","","-15.3","","76","","","","31","","6","","25.0","","101.89","","","","-16","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 01:00","2012","02","05","01:00","-12.1","","-15.0","","79","","","","34","","6","","25.0","","101.87","","","","-16","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 02:00","2012","02","05","02:00","-14.4","","-17.1","","80","","","","35","","6","","25.0","","101.88","","","","-19","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 03:00","2012","02","05","03:00","-12.9","","-15.7","","79","","","","1","","6","","25.0","","101.86","","","","-17","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 04:00","2012","02","05","04:00","-14.9","","-17.9","","78","","","","27","","6","","25.0","","101.86","","","","-19","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 05:00","2012","02","05","05:00","-14.2","","-17.0","","79","","","","32","","7","","25.0","","101.91","","","","-19","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 06:00","2012","02","05","06:00","-14.7","","-17.5","","79","","","","33","","4","","19.3","","101.93","","","","-18","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 07:00","2012","02","05","07:00","-15.7","","-18.6","","78","","","","29","","4","","24.1","","101.93","","","","-19","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 08:00","2012","02","05","08:00","-15.0","","-17.5","","81","","","","35","","4","","24.1","","101.95","","","","-18","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 09:00","2012","02","05","09:00","-13.5","","-16.1","","81","","","","","","0","","24.1","","101.97","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 10:00","2012","02","05","10:00","-11.1","","-13.4","","83","","","","23","","9","","0.8","","101.97","","","","-16","","Freezing Fog"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 11:00","2012","02","05","11:00","-10.5","","-12.4","","86","","","","27","","11","","12.9","","101.95","","","","-16","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 12:00","2012","02","05","12:00","-8.7","","-11.7","","79","","","","22","","9","","24.1","","101.82","","","","-13","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 13:00","2012","02","05","13:00","-7.2","","-12.1","","68","","","","21","","13","","24.1","","101.72","","","","-13","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 14:00","2012","02","05","14:00","-5.5","","-11.8","","61","","","","25","","20","","24.1","","101.63","","","","-12","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 15:00","2012","02","05","15:00","-5.3","","-11.4","","62","","","","24","","15","","24.1","","101.55","","","","-11","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 16:00","2012","02","05","16:00","-4.7","","-10.7","","63","","","","23","","6","","19.3","","101.48","","","","-7","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 17:00","2012","02","05","17:00","-4.2","","-10.0","","64","","","","25","","9","","25.0","","101.43","","","","-8","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 18:00","2012","02","05","18:00","-3.9","","-9.7","","64","","","","24","","15","","25.0","","101.41","","","","-9","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 19:00","2012","02","05","19:00","-3.1","","-8.6","","66","","","","22","","15","","25.0","","101.34","","","","-8","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 20:00","2012","02","05","20:00","-2.8","","-8.0","","67","","","","22","","24","","25.0","","101.25","","","","-9","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-02-05 21:00","2012","02","05","21:00","-2.5","","-7.7","","67","","","","23","","26","","25.0","","101.18","","","","-9","","Cloudy"
