"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 10:00","2012","07","01","10:00","23.4","","13.5","","54","","","","28","","13","","48.3","","100.50","","26","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 11:00","2012","07","01","11:00","24.6","","14.4","","53","","","","27","","19","","48.3","","100.50","","28","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 12:00","2012","07","01","12:00","24.2","","13.4","","51","","","","25","","22","","48.3","","100.54","","27","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 13:00","2012","07","01","13:00","25.4","","14.0","","49","","","","27","","22","","48.3","","100.55","","29","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 14:00","2012","07","01","14:00","25.1","","13.9","","50","","","","32","","17","","48.3","","100.56","","28","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 15:00","2012","07","01","15:00","24.7","","14.0","","51","","","","33","","15","","48.3","","100.56","","28","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 16:00","2012","07","01","16:00","24.7","","13.8","","51","","","","33","","15","","48.3","","100.55","","28","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 17:00","2012","07","01","17:00","25.3","","14.5","","51","","","","34","","11","","48.3","","100.52","","29","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 18:00","2012","07","01","18:00","24.5","","13.9","","52","","","","31","","17","","48.3","","100.52","","28","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 19:00","2012","07","01","19:00","23.6","","13.0","","51","","","","31","","15","","48.3","","100.51","","26","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 20:00","2012","07","01","20:00","21.9","","12.9","","57","","","","32","","11","","25.0","","100.55","","25","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 21:00","2012","07","01","21:00","21.3","","12.9","","59","","","","32","","7","","25.0","","100.63","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 22:00","2012","07","01","22:00","19.6","","13.0","","66","","","","31","","11","","25.0","","100.63","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-01 23:00","2012","07","01","23:00","19.1","","12.9","","67","","","","31","","9","","25.0","","100.67","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 00:00","2012","07","02","00:00","18.1","","13.0","","72","","","","30","","13","","25.0","","100.69","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 01:00","2012","07","02","01:00","17.3","","12.6","","74","","","","30","","7","","25.0","","100.71","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 02:00","2012","07","02","02:00","16.6","","12.5","","77","","","","30","","7","","25.0","","100.72","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 03:00","2012","07","02","03:00","16.6","","12.5","","77","","","","30","","6","","25.0","","100.72","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 04:00","2012","07","02","04:00","16.8","","12.4","","75","","","","","","0","","24.1","","100.75","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 05:00","2012","07","02","05:00","16.6","","12.7","","78","","","","31","","6","","24.1","","100.76","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 06:00","2012","07","02","06:00","19.5","","14.0","","71","","","","32","","6","","48.3","","100.79","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 07:00","2012","07","02","07:00","21.5","","14.6","","65","","","","30","","9","","48.3","","100.81","","25","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 08:00","2012","07","02","08:00","22.2","","14.8","","63","","","","26","","15","","48.3","","100.84","","26","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 09:00","2012","07","02","09:00","23.4","","15.0","","59","","","","27","","15","","48.3","","100.83","","27","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 10:00","2012","07","02","10:00","23.6","","15.1","","59","","","","21","","13","","48.3","","100.81","","28","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 11:00","2012","07","02","11:00","25.2","","15.6","","55","","","","24","","19","","48.3","","100.78","","30","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 12:00","2012","07","02","12:00","25.9","","15.6","","53","","","","26","","15","","48.3","","100.73","","30","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 13:00","2012","07","02","13:00","26.5","","13.7","","45","","","","29","","17","","48.3","","100.66","","30","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 14:00","2012","07","02","14:00","26.7","","12.8","","42","","","","25","","19","","48.3","","100.61","","29","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 15:00","2012","07","02","15:00","28.3","","12.3","","37","","","","27","","30","","48.3","","100.55","","31","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 16:00","2012","07","02","16:00","28.0","","11.6","","36","","","","28","","22","","48.3","","100.54","","30","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 17:00","2012","07","02","17:00","26.3","","9.7","","35","","","","33","","26","","48.3","","100.62","","27","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 18:00","2012","07","02","18:00","25.9","","10.0","","37","","","","32","","20","","48.3","","100.66","","27","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 19:00","2012","07","02","19:00","24.5","","9.7","","39","","","","34","","15","","48.3","","100.69","","26","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 20:00","2012","07","02","20:00","21.7","","10.0","","47","","","","31","","9","","25.0","","100.75","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 21:00","2012","07","02","21:00","20.0","","10.4","","54","","","","30","","6","","25.0","","100.81","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 22:00","2012","07","02","22:00","19.1","","10.5","","57","","","","30","","6","","25.0","","100.82","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-02 23:00","2012","07","02","23:00","19.0","","10.8","","59","","","","33","","7","","25.0","","100.81","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 00:00","2012","07","03","00:00","18.2","","10.8","","62","","","","32","","7","","25.0","","100.83","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 01:00","2012","07","03","01:00","16.7","","10.5","","67","","","","33","","4","","25.0","","100.84","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 02:00","2012","07","03","02:00","17.2","","11.1","","67","","","","1","","4","","25.0","","100.83","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 03:00","2012","07","03","03:00","16.9","","10.4","","66","","","","","","0","","25.0","","100.83","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 04:00","2012","07","03","04:00","14.3","","10.5","","78","","","","32","","6","","24.1","","100.89","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 05:00","2012","07","03","05:00","17.6","","10.8","","64","","","","4","","6","","48.3","","100.84","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 06:00","2012","07","03","06:00","18.5","","11.1","","62","","","","3","","9","","48.3","","100.98","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 07:00","2012","07","03","07:00","20.3","","10.3","","53","","","","10","","6","","48.3","","100.97","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 08:00","2012","07","03","08:00","21.5","","10.9","","51","","","","","","0","","48.3","","100.96","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 09:00","2012","07","03","09:00","21.9","","11.1","","50","","","","19","","9","","48.3","","100.94","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 10:00","2012","07","03","10:00","23.0","","11.6","","49","","","","15","","4","","48.3","","100.89","","25","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 11:00","2012","07","03","11:00","24.1","","12.0","","47","","","","22","","9","","48.3","","100.85","","26","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 12:00","2012","07","03","12:00","25.2","","12.3","","45","","","","18","","11","","48.3","","100.79","","28","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 13:00","2012","07","03","13:00","26.9","","13.1","","43","","","","24","","13","","48.3","","100.74","","30","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 14:00","2012","07","03","14:00","27.3","","13.0","","41","","","","20","","9","","48.3","","100.66","","30","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 15:00","2012","07","03","15:00","26.9","","12.3","","40","","","","19","","15","","48.3","","100.58","","29","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 16:00","2012","07","03","16:00","27.4","","11.4","","37","","","","21","","15","","48.3","","100.55","","29","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 17:00","2012","07","03","17:00","27.5","","10.4","","34","","","","21","","15","","48.3","","100.49","","29","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 18:00","2012","07","03","18:00","27.0","","10.7","","36","","","","20","","11","","48.3","","100.44","","29","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 19:00","2012","07","03","19:00","25.3","","14.4","","51","","","","16","","17","","48.3","","100.41","","29","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 20:00","2012","07","03","20:00","24.8","","12.8","","47","","","","16","","17","","48.3","","100.36","","27","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 21:00","2012","07","03","21:00","25.0","","13.9","","50","","","","22","","13","","25.0","","100.37","","28","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 22:00","2012","07","03","22:00","21.5","","14.8","","66","","","","31","","17","","25.0","","100.35","","25","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-03 23:00","2012","07","03","23:00","20.8","","14.8","","69","","","","","","0","","25.0","","100.32","","25","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 00:00","2012","07","04","00:00","19.8","","15.9","","78","","","","24","","6","","16.1","","100.34","","","","","","Rain"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 01:00","2012","07","04","01:00","19.4","","16.6","","84","","","","16","","6","","25.0","","100.25","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 02:00","2012","07","04","02:00","19.3","","16.5","","84","","","","16","","13","","25.0","","100.21","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 03:00","2012","07","04","03:00","19.3","","16.4","","83","","","","16","","13","","25.0","","100.19","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 04:00","2012","07","04","04:00","19.9","","16.9","","83","","","","20","","13","","19.3","","100.21","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 05:00","2012","07","04","05:00","20.3","","17.1","","82","","","","25","","15","","12.9","","100.25","","26","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 06:00","2012","07","04","06:00","20.5","","17.3","","82","","","","24","","15","","16.1","","100.24","","26","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 07:00","2012","07","04","07:00","21.1","","17.7","","81","","","","25","","15","","16.1","","100.24","","27","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 08:00","2012","07","04","08:00","22.3","","18.1","","77","","","","26","","17","","16.1","","100.23","","28","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 09:00","2012","07","04","09:00","23.2","","18.4","","74","","","","24","","17","","16.1","","100.20","","30","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 10:00","2012","07","04","10:00","24.6","","18.9","","71","","","","25","","19","","19.3","","100.16","","31","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 11:00","2012","07","04","11:00","24.8","","18.9","","70","","","","27","","24","","19.3","","100.13","","31","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 12:00","2012","07","04","12:00","26.1","","20.2","","70","","","","27","","24","","19.3","","100.14","","34","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 13:00","2012","07","04","13:00","27.0","","20.1","","66","","","","27","","24","","19.3","","100.07","","35","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 14:00","2012","07","04","14:00","27.5","","19.9","","63","","","","28","","24","","19.3","","100.04","","35","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 15:00","2012","07","04","15:00","28.4","","19.9","","60","","","","28","","19","","19.3","","99.98","","36","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 16:00","2012","07","04","16:00","26.7","","20.1","","67","","","","19","","15","","24.1","","99.84","","34","","","","Thunderstorms"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 17:00","2012","07","04","17:00","21.6","","20.0","","91","","","","25","","11","","24.1","","100.02","","29","","","","Thunderstorms,Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 18:00","2012","07","04","18:00","23.4","","20.7","","85","","","","33","","9","","24.1","","100.06","","32","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 19:00","2012","07","04","19:00","23.3","","20.2","","83","","","","32","","6","","24.1","","100.09","","31","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 20:00","2012","07","04","20:00","21.8","","19.1","","85","","","","32","","9","","24.1","","100.15","","29","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 21:00","2012","07","04","21:00","21.2","","18.3","","84","","","","34","","9","","25.0","","100.25","","27","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 22:00","2012","07","04","22:00","21.1","","16.9","","77","","","","34","","17","","25.0","","100.31","","26","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-04 23:00","2012","07","04","23:00","19.1","","15.9","","82","","","","33","","11","","25.0","","100.37","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 00:00","2012","07","05","00:00","17.9","","14.8","","82","","","","31","","9","","25.0","","100.38","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 01:00","2012","07","05","01:00","17.2","","14.8","","86","","","","32","","6","","25.0","","100.45","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 02:00","2012","07","05","02:00","16.6","","14.6","","88","","","","31","","11","","25.0","","100.43","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 03:00","2012","07","05","03:00","16.8","","14.6","","87","","","","31","","11","","25.0","","100.46","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 04:00","2012","07","05","04:00","15.8","","14.1","","90","","","","32","","7","","24.1","","100.47","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 05:00","2012","07","05","05:00","16.1","","14.5","","90","","","","30","","9","","24.1","","100.56","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 06:00","2012","07","05","06:00","18.3","","14.5","","79","","","","35","","13","","24.1","","100.62","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 07:00","2012","07","05","07:00","19.4","","14.7","","74","","","","36","","17","","24.1","","100.68","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 08:00","2012","07","05","08:00","20.4","","15.0","","71","","","","34","","7","","24.1","","100.73","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 09:00","2012","07","05","09:00","21.1","","15.3","","69","","","","36","","6","","48.3","","100.74","","25","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 10:00","2012","07","05","10:00","22.0","","15.6","","67","","","","32","","9","","48.3","","100.72","","26","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 11:00","2012","07","05","11:00","23.3","","16.3","","65","","","","29","","7","","48.3","","100.69","","28","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 12:00","2012","07","05","12:00","23.3","","16.3","","65","","","","23","","6","","48.3","","100.68","","28","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 13:00","2012","07","05","13:00","24.3","","16.8","","63","","","","24","","9","","48.3","","100.66","","29","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 14:00","2012","07","05","14:00","24.5","","16.1","","59","","","","21","","11","","48.3","","100.66","","29","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 15:00","2012","07","05","15:00","24.3","","16.7","","63","","","","21","","11","","48.3","","100.69","","29","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 16:00","2012","07","05","16:00","24.8","","17.9","","66","","","","20","","17","","48.3","","100.66","","31","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 17:00","2012","07","05","17:00","25.8","","17.5","","60","","","","23","","17","","48.3","","100.65","","31","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 18:00","2012","07","05","18:00","25.0","","17.2","","62","","","","20","","19","","48.3","","100.64","","30","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 19:00","2012","07","05","19:00","24.5","","17.4","","65","","","","22","","15","","48.3","","100.65","","30","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 20:00","2012","07","05","20:00","23.4","","17.2","","68","","","","18","","13","","48.3","","100.69","","29","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 21:00","2012","07","05","21:00","23.1","","17.1","","69","","","","20","","9","","25.0","","100.76","","28","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 22:00","2012","07","05","22:00","21.9","","17.6","","77","","","","19","","9","","25.0","","100.76","","28","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-05 23:00","2012","07","05","23:00","20.8","","17.6","","82","","","","17","","7","","25.0","","100.74","","27","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-07-06 00:00","2012","07","06","00:00","20.5","","17.2","","81","","","","20","","7","","25.0","","100.73","","26","","","","Mainly Clear"
